0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-130.80710720486098,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-87.80710720486115,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-87.80710720486115,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-130.80710720486098,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-108.80710720486125,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-109.80710720486135,0.025631561679790027,-130.80710720486098,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-110.80710720486088,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-88.80710720486125,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-110.80710720486088,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-87.80710720486115,0.025631561679790027,-114.8071072048611,-0.025631561679790027,-110.80710720486088,0.025631561679790027,-129.80710720486115,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-88.92088758680569,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-108.92088758680569,0.025631561679790027,-129.92088758680563,5000.0,-7000.0
0.0,-0.025631561679790027,-88.92088758680569,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-110.92088758680532,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-88.92088758680569,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-110.92088758680532,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-129.92088758680563,5000.0,-7000.0
0.0,-0.025631561679790027,-87.92088758680558,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-129.92088758680563,5000.0,-7000.0
0.0,-0.025631561679790027,-88.92088758680569,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-130.92088758680546,5000.0,-7000.0
0.0,-0.025631561679790027,-88.92088758680569,0.025631561679790027,-114.92088758680555,-0.025631561679790027,-109.92088758680579,0.025631561679790027,-129.92088758680563,5000.0,-7000.0
