0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,0.0,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.046850393526256084,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.05354330688714981,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.06023622341454029,0.0,107.55999755859375,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.06692913360893726,0.0,107.56999969482422,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.08700787685811519,0.0,107.33000183105469,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10039370357990264,0.0,107.11000061035156,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10039370357990264,0.0,106.9000015258789,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.09370078705251217,0.0,106.68000030517578,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.09370078705251217,0.0,106.68000030517578,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.09370078705251217,0.0,106.69999694824219,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10039370357990264,0.0,106.73999786376953,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10708661377429962,0.0,106.69999694824219,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10708661377429962,0.0,106.68000030517578,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10708661377429962,0.0,106.55999755859375,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.10708661377429962,0.0,106.52999877929688,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.11377952396869659,0.0,106.5199966430664,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.11377952396869659,0.0,106.51000213623047,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.11377952396869659,0.0,106.51000213623047,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.11377952396869659,0.0,106.51000213623047,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.1405511774122715,0.0,106.51000213623047,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.51000213623047,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.5,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.5,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.48999786376953,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.45999908447266,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.44000244140625,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.44999694824219,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.38999938964844,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.15393701046705247,0.0,106.36000061035156,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.15393701046705247,0.0,106.30000305175781,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.25,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.22000122070312,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.15999603271484,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.12999725341797,1.0,35000.0,7000.0,7000.0,0.0
0.0,0.0,-0.14724410027265547,0.0,106.12000274658203,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.0999984741211,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.0999984741211,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.08000183105469,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.08000183105469,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.05000305175781,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,106.01000213623047,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,105.93000030517578,1.0,35000.0,7000.0,7000.0,0.3
0.0,0.0,-0.14724410027265547,0.0,105.86000061035156,1.0,35000.0,7000.0,7000.0,0.3
